"","country","country_code","longitude","latitude","sex","age_group","population","cGDP","generation_level","suicide_tendency"
"657","Argentina","AR",-63.616672,-38.416097,"female",2,2568000,4859,3,"Low"
"658","Argentina","AR",-63.616672,-38.416097,"female",3,2251000,4859,1,"Low"
"659","Argentina","AR",-63.616672,-38.416097,"male",1,3269000,4859,3,"Low"
"660","Argentina","AR",-63.616672,-38.416097,"female",1,3171000,4859,3,"Low"
"661","Argentina","AR",-63.616672,-38.416097,"male",6,396000,6404,2,"High"
"662","Argentina","AR",-63.616672,-38.416097,"male",5,2130000,6404,6,"High"
"663","Argentina","AR",-63.616672,-38.416097,"male",4,3580000,6404,1,"Low"
"664","Argentina","AR",-63.616672,-38.416097,"male",3,2277000,6404,1,"Low"
"665","Argentina","AR",-63.616672,-38.416097,"female",6,658000,6404,2,"Low"
"666","Argentina","AR",-63.616672,-38.416097,"female",5,2508000,6404,6,"Low"
"667","Argentina","AR",-63.616672,-38.416097,"male",2,2738000,6404,3,"Low"
"668","Argentina","AR",-63.616672,-38.416097,"female",4,3691000,6404,1,"Low"
"669","Argentina","AR",-63.616672,-38.416097,"female",3,2310000,6404,1,"Low"
"670","Argentina","AR",-63.616672,-38.416097,"female",2,2689000,6404,3,"Low"
"671","Argentina","AR",-63.616672,-38.416097,"male",1,3369000,6404,5,"Low"
"672","Argentina","AR",-63.616672,-38.416097,"female",1,3277000,6404,5,"Low"
"673","Argentina","AR",-63.616672,-38.416097,"male",6,404900,7615,2,"High"
"674","Argentina","AR",-63.616672,-38.416097,"male",5,2150500,7615,6,"High"
"675","Argentina","AR",-63.616672,-38.416097,"male",4,3616600,7615,1,"High"
"676","Argentina","AR",-63.616672,-38.416097,"male",3,2306200,7615,1,"Low"
"677","Argentina","AR",-63.616672,-38.416097,"male",2,2834100,7615,3,"Low"
"678","Argentina","AR",-63.616672,-38.416097,"female",6,678000,7615,2,"Low"
"679","Argentina","AR",-63.616672,-38.416097,"female",5,2538400,7615,6,"Low"
"680","Argentina","AR",-63.616672,-38.416097,"female",4,3755500,7615,1,"Low"
"681","Argentina","AR",-63.616672,-38.416097,"female",3,2329100,7615,1,"Low"
"682","Argentina","AR",-63.616672,-38.416097,"female",2,2783500,7615,3,"Low"
"683","Argentina","AR",-63.616672,-38.416097,"male",1,3371800,7615,5,"Low"
"684","Argentina","AR",-63.616672,-38.416097,"female",1,3276800,7615,5,"Low"
"685","Argentina","AR",-63.616672,-38.416097,"male",6,413600,7768,2,"High"
"686","Argentina","AR",-63.616672,-38.416097,"male",5,2171500,7768,6,"High"
"687","Argentina","AR",-63.616672,-38.416097,"male",4,3672300,7768,1,"High"
"688","Argentina","AR",-63.616672,-38.416097,"male",3,2336300,7768,1,"Low"
"689","Argentina","AR",-63.616672,-38.416097,"female",6,698400,7768,2,"Low"
"690","Argentina","AR",-63.616672,-38.416097,"male",2,2932300,7768,3,"Low"
"691","Argentina","AR",-63.616672,-38.416097,"female",5,2568300,7768,6,"Low"
"692","Argentina","AR",-63.616672,-38.416097,"female",4,3820400,7768,1,"Low"
"693","Argentina","AR",-63.616672,-38.416097,"female",3,2347800,7768,1,"Low"
"694","Argentina","AR",-63.616672,-38.416097,"female",2,2879300,7768,3,"Low"
"695","Argentina","AR",-63.616672,-38.416097,"male",1,3367500,7768,5,"Low"
"696","Argentina","AR",-63.616672,-38.416097,"female",1,3269800,7768,5,"Low"
"697","Argentina","AR",-63.616672,-38.416097,"male",6,423100,8328,2,"High"
"698","Argentina","AR",-63.616672,-38.416097,"male",5,2192500,8328,6,"High"
"699","Argentina","AR",-63.616672,-38.416097,"male",4,3729600,8328,1,"High"
"700","Argentina","AR",-63.616672,-38.416097,"male",3,2369000,8328,1,"Low"
"701","Argentina","AR",-63.616672,-38.416097,"male",2,3027200,8328,3,"Low"
"702","Argentina","AR",-63.616672,-38.416097,"female",5,2597400,8328,6,"Low"
"703","Argentina","AR",-63.616672,-38.416097,"female",6,719700,8328,2,"Low"
"704","Argentina","AR",-63.616672,-38.416097,"female",4,3885600,8328,1,"Low"
"705","Argentina","AR",-63.616672,-38.416097,"female",2,2971300,8328,3,"Low"
"706","Argentina","AR",-63.616672,-38.416097,"female",3,2369900,8328,1,"Low"
"707","Argentina","AR",-63.616672,-38.416097,"male",1,3363000,8328,5,"Low"
"708","Argentina","AR",-63.616672,-38.416097,"female",1,3262900,8328,5,"Low"
"709","Argentina","AR",-63.616672,-38.416097,"male",6,433800,8232,2,"High"
"710","Argentina","AR",-63.616672,-38.416097,"male",5,2214000,8232,6,"High"
"711","Argentina","AR",-63.616672,-38.416097,"male",4,3787800,8232,1,"Low"
"712","Argentina","AR",-63.616672,-38.416097,"male",3,2404900,8232,3,"Low"
"713","Argentina","AR",-63.616672,-38.416097,"male",2,3112100,8232,3,"Low"
"714","Argentina","AR",-63.616672,-38.416097,"female",6,742200,8232,2,"Low"
"715","Argentina","AR",-63.616672,-38.416097,"female",5,2625900,8232,6,"Low"
"716","Argentina","AR",-63.616672,-38.416097,"female",4,3950100,8232,1,"Low"
"717","Argentina","AR",-63.616672,-38.416097,"female",2,3053300,8232,3,"Low"
"718","Argentina","AR",-63.616672,-38.416097,"female",3,2396900,8232,3,"Low"
"719","Argentina","AR",-63.616672,-38.416097,"female",1,3261100,8232,5,"Low"
"720","Argentina","AR",-63.616672,-38.416097,"male",1,3363300,8232,5,"Low"
"721","Argentina","AR",-63.616672,-38.416097,"male",6,445800,8563,2,"High"
"722","Argentina","AR",-63.616672,-38.416097,"male",5,2235900,8563,6,"High"
"723","Argentina","AR",-63.616672,-38.416097,"male",4,3847300,8563,1,"High"
"724","Argentina","AR",-63.616672,-38.416097,"male",3,2442900,8563,3,"Low"
"725","Argentina","AR",-63.616672,-38.416097,"male",2,3185600,8563,3,"Low"
"726","Argentina","AR",-63.616672,-38.416097,"female",6,766100,8563,2,"Low"
"727","Argentina","AR",-63.616672,-38.416097,"female",5,2653800,8563,6,"Low"
"728","Argentina","AR",-63.616672,-38.416097,"female",4,4014100,8563,1,"Low"
"729","Argentina","AR",-63.616672,-38.416097,"female",2,3123600,8563,3,"Low"
"730","Argentina","AR",-63.616672,-38.416097,"female",3,2428400,8563,3,"Low"
"731","Argentina","AR",-63.616672,-38.416097,"male",1,3370400,8563,5,"Low"
"732","Argentina","AR",-63.616672,-38.416097,"female",1,3266800,8563,5,"Low"
"733","Argentina","AR",-63.616672,-38.416097,"male",6,490152,9057,2,"High"
"734","Argentina","AR",-63.616672,-38.416097,"male",5,2252148,9057,6,"High"
"735","Argentina","AR",-63.616672,-38.416097,"male",4,3934581,9057,1,"Low"
"736","Argentina","AR",-63.616672,-38.416097,"male",3,2460112,9057,3,"Low"
"737","Argentina","AR",-63.616672,-38.416097,"male",2,3198193,9057,3,"Low"
"738","Argentina","AR",-63.616672,-38.416097,"female",6,854095,9057,2,"Low"
"739","Argentina","AR",-63.616672,-38.416097,"female",5,2668528,9057,6,"Low"
"740","Argentina","AR",-63.616672,-38.416097,"female",4,4083427,9057,1,"Low"
"741","Argentina","AR",-63.616672,-38.416097,"female",2,3161000,9057,3,"Low"
"742","Argentina","AR",-63.616672,-38.416097,"female",3,2474330,9057,3,"Low"
"743","Argentina","AR",-63.616672,-38.416097,"male",1,3429860,9057,5,"Low"
"744","Argentina","AR",-63.616672,-38.416097,"female",1,3327355,9057,5,"Low"
"745","Argentina","AR",-63.616672,-38.416097,"male",6,504164,9126,2,"High"
"746","Argentina","AR",-63.616672,-38.416097,"male",5,2274972,9126,6,"High"
"747","Argentina","AR",-63.616672,-38.416097,"male",4,3990829,9126,1,"Low"
"748","Argentina","AR",-63.616672,-38.416097,"male",2,3243944,9126,3,"Low"
"749","Argentina","AR",-63.616672,-38.416097,"male",3,2497189,9126,3,"Low"
"750","Argentina","AR",-63.616672,-38.416097,"female",6,883724,9126,2,"Low"
"751","Argentina","AR",-63.616672,-38.416097,"female",5,2696429,9126,6,"Low"
"752","Argentina","AR",-63.616672,-38.416097,"female",2,3200362,9126,3,"Low"
"753","Argentina","AR",-63.616672,-38.416097,"female",4,4143203,9126,1,"Low"
"754","Argentina","AR",-63.616672,-38.416097,"female",3,2512005,9126,3,"Low"
"755","Argentina","AR",-63.616672,-38.416097,"female",1,3353473,9126,5,"Low"
"756","Argentina","AR",-63.616672,-38.416097,"male",1,3456965,9126,5,"Low"
"757","Argentina","AR",-63.616672,-38.416097,"male",6,515800,8546,2,"High"
"758","Argentina","AR",-63.616672,-38.416097,"male",5,2301840,8546,6,"High"
"759","Argentina","AR",-63.616672,-38.416097,"male",4,4045105,8546,1,"High"
"760","Argentina","AR",-63.616672,-38.416097,"male",2,3279728,8546,3,"Low"
"761","Argentina","AR",-63.616672,-38.416097,"male",3,2543861,8546,3,"Low"
"762","Argentina","AR",-63.616672,-38.416097,"female",5,2727054,8546,6,"Low"
"763","Argentina","AR",-63.616672,-38.416097,"female",6,912898,8546,2,"Low"
"764","Argentina","AR",-63.616672,-38.416097,"female",4,4200203,8546,1,"Low"
"765","Argentina","AR",-63.616672,-38.416097,"female",2,3229424,8546,3,"Low"
"766","Argentina","AR",-63.616672,-38.416097,"female",3,2559176,8546,3,"Low"
"767","Argentina","AR",-63.616672,-38.416097,"male",1,3482230,8546,5,"Low"
"768","Argentina","AR",-63.616672,-38.416097,"female",1,3377543,8546,5,"Low"
"769","Argentina","AR",-63.616672,-38.416097,"male",6,525161,8462,2,"High"
"770","Argentina","AR",-63.616672,-38.416097,"male",5,2333377,8462,6,"High"
"771","Argentina","AR",-63.616672,-38.416097,"male",4,4096814,8462,1,"High"
"772","Argentina","AR",-63.616672,-38.416097,"male",2,3306109,8462,3,"High"
"773","Argentina","AR",-63.616672,-38.416097,"male",3,2602314,8462,3,"Low"
"774","Argentina","AR",-63.616672,-38.416097,"female",5,2760512,8462,6,"Low"
"775","Argentina","AR",-63.616672,-38.416097,"female",6,941957,8462,2,"Low"
"776","Argentina","AR",-63.616672,-38.416097,"female",4,4253771,8462,1,"Low"
"777","Argentina","AR",-63.616672,-38.416097,"female",2,3249247,8462,3,"Low"
"778","Argentina","AR",-63.616672,-38.416097,"female",3,2617723,8462,3,"Low"
"779","Argentina","AR",-63.616672,-38.416097,"female",1,3396135,8462,5,"Low"
"780","Argentina","AR",-63.616672,-38.416097,"male",1,3502413,8462,5,"Low"
"781","Argentina","AR",-63.616672,-38.416097,"male",6,547473,7900,6,"High"
"782","Argentina","AR",-63.616672,-38.416097,"male",5,2358654,7900,6,"High"
"783","Argentina","AR",-63.616672,-38.416097,"male",2,3325440,7900,5,"High"
"784","Argentina","AR",-63.616672,-38.416097,"male",4,4145861,7900,1,"High"
"785","Argentina","AR",-63.616672,-38.416097,"male",3,2675285,7900,3,"High"
"786","Argentina","AR",-63.616672,-38.416097,"female",6,978346,7900,6,"Low"
"787","Argentina","AR",-63.616672,-38.416097,"female",2,3262682,7900,5,"Low"
"788","Argentina","AR",-63.616672,-38.416097,"female",5,2788628,7900,6,"Low"
"789","Argentina","AR",-63.616672,-38.416097,"female",4,4306817,7900,1,"Low"
"790","Argentina","AR",-63.616672,-38.416097,"female",3,2690206,7900,3,"Low"
"791","Argentina","AR",-63.616672,-38.416097,"male",1,3519935,7900,5,"Low"
"792","Argentina","AR",-63.616672,-38.416097,"female",1,3411619,7900,5,"Low"
"793","Argentina","AR",-63.616672,-38.416097,"male",6,566447,2840,6,"High"
"794","Argentina","AR",-63.616672,-38.416097,"male",5,2387478,2840,6,"High"
"795","Argentina","AR",-63.616672,-38.416097,"male",2,3331708,2840,5,"High"
"796","Argentina","AR",-63.616672,-38.416097,"male",3,2758283,2840,3,"High"
"797","Argentina","AR",-63.616672,-38.416097,"male",4,4191889,2840,1,"High"
"798","Argentina","AR",-63.616672,-38.416097,"female",5,2819507,2840,6,"Low"
"799","Argentina","AR",-63.616672,-38.416097,"female",6,1012399,2840,6,"Low"
"800","Argentina","AR",-63.616672,-38.416097,"female",2,3263542,2840,5,"Low"
"801","Argentina","AR",-63.616672,-38.416097,"female",4,4355651,2840,1,"Low"
"802","Argentina","AR",-63.616672,-38.416097,"female",3,2772560,2840,3,"Low"
"803","Argentina","AR",-63.616672,-38.416097,"male",1,3529201,2840,5,"Low"
"804","Argentina","AR",-63.616672,-38.416097,"female",1,3418842,2840,5,"Low"
"805","Argentina","AR",-63.616672,-38.416097,"male",6,581842,3668,6,"High"
"806","Argentina","AR",-63.616672,-38.416097,"male",5,2420864,3668,6,"High"
"807","Argentina","AR",-63.616672,-38.416097,"male",2,3331226,3668,5,"High"
"808","Argentina","AR",-63.616672,-38.416097,"male",3,2845955,3668,3,"High"
"809","Argentina","AR",-63.616672,-38.416097,"male",4,4237124,3668,1,"High"
"810","Argentina","AR",-63.616672,-38.416097,"female",6,1044188,3668,6,"Low"
"811","Argentina","AR",-63.616672,-38.416097,"female",2,3258029,3668,5,"Low"
"812","Argentina","AR",-63.616672,-38.416097,"female",5,2854473,3668,6,"Low"
"813","Argentina","AR",-63.616672,-38.416097,"female",4,4402438,3668,1,"Low"
"814","Argentina","AR",-63.616672,-38.416097,"female",3,2859003,3668,3,"Low"
"815","Argentina","AR",-63.616672,-38.416097,"male",1,3531507,3668,5,"Low"
"816","Argentina","AR",-63.616672,-38.416097,"female",1,3419258,3668,5,"Low"
"817","Argentina","AR",-63.616672,-38.416097,"male",6,593409,4683,6,"High"
"818","Argentina","AR",-63.616672,-38.416097,"male",5,2459960,4683,6,"High"
"819","Argentina","AR",-63.616672,-38.416097,"male",2,3333328,4683,5,"High"
"820","Argentina","AR",-63.616672,-38.416097,"male",3,2930079,4683,3,"High"
"821","Argentina","AR",-63.616672,-38.416097,"male",4,4284709,4683,1,"High"
"822","Argentina","AR",-63.616672,-38.416097,"female",2,3255244,4683,5,"Low"
"823","Argentina","AR",-63.616672,-38.416097,"female",5,2895423,4683,6,"Low"
"824","Argentina","AR",-63.616672,-38.416097,"female",6,1073648,4683,6,"Low"
"825","Argentina","AR",-63.616672,-38.416097,"female",4,4450210,4683,1,"Low"
"826","Argentina","AR",-63.616672,-38.416097,"female",3,2940630,4683,3,"Low"
"827","Argentina","AR",-63.616672,-38.416097,"male",1,3530061,4683,5,"Low"
"828","Argentina","AR",-63.616672,-38.416097,"female",1,3416244,4683,5,"Low"
"829","Argentina","AR",-63.616672,-38.416097,"male",6,601176,5590,6,"High"
"830","Argentina","AR",-63.616672,-38.416097,"male",5,2505136,5590,6,"High"
"831","Argentina","AR",-63.616672,-38.416097,"male",2,3343414,5590,5,"High"
"832","Argentina","AR",-63.616672,-38.416097,"male",3,3004991,5590,3,"High"
"833","Argentina","AR",-63.616672,-38.416097,"male",4,4336453,5590,1,"Low"
"834","Argentina","AR",-63.616672,-38.416097,"female",5,2943135,5590,6,"Low"
"835","Argentina","AR",-63.616672,-38.416097,"female",6,1101024,5590,6,"Low"
"836","Argentina","AR",-63.616672,-38.416097,"female",2,3260468,5590,5,"Low"
"837","Argentina","AR",-63.616672,-38.416097,"female",4,4500787,5590,1,"Low"
"838","Argentina","AR",-63.616672,-38.416097,"female",3,3011376,5590,3,"Low"
"839","Argentina","AR",-63.616672,-38.416097,"male",1,3528848,5590,5,"Low"
"840","Argentina","AR",-63.616672,-38.416097,"female",1,3413809,5590,5,"Low"
"841","Argentina","AR",-63.616672,-38.416097,"male",6,620010,6475,6,"High"
"842","Argentina","AR",-63.616672,-38.416097,"male",2,3357424,6475,5,"High"
"843","Argentina","AR",-63.616672,-38.416097,"male",5,2540712,6475,6,"High"
"844","Argentina","AR",-63.616672,-38.416097,"male",3,3068991,6475,3,"High"
"845","Argentina","AR",-63.616672,-38.416097,"male",4,4383730,6475,1,"High"
"846","Argentina","AR",-63.616672,-38.416097,"female",2,3271703,6475,5,"Low"
"847","Argentina","AR",-63.616672,-38.416097,"female",5,2983954,6475,6,"Low"
"848","Argentina","AR",-63.616672,-38.416097,"female",4,4549471,6475,1,"Low"
"849","Argentina","AR",-63.616672,-38.416097,"female",3,3070419,6475,3,"Low"
"850","Argentina","AR",-63.616672,-38.416097,"female",6,1132977,6475,6,"Low"
"851","Argentina","AR",-63.616672,-38.416097,"male",1,3527369,6475,5,"Low"
"852","Argentina","AR",-63.616672,-38.416097,"female",1,3412126,6475,5,"Low"
"853","Argentina","AR",-63.616672,-38.416097,"male",6,634995,7918,6,"High"
"854","Argentina","AR",-63.616672,-38.416097,"male",2,3381171,7918,5,"High"
"855","Argentina","AR",-63.616672,-38.416097,"male",5,2582754,7918,6,"High"
"856","Argentina","AR",-63.616672,-38.416097,"male",3,3125322,7918,3,"High"
"857","Argentina","AR",-63.616672,-38.416097,"male",4,4436541,7918,1,"High"
"858","Argentina","AR",-63.616672,-38.416097,"female",2,3292790,7918,5,"Low"
"859","Argentina","AR",-63.616672,-38.416097,"female",3,3120162,7918,3,"Low"
"860","Argentina","AR",-63.616672,-38.416097,"female",5,3033008,7918,6,"Low"
"861","Argentina","AR",-63.616672,-38.416097,"female",4,4601874,7918,1,"Low"
"862","Argentina","AR",-63.616672,-38.416097,"female",6,1161794,7918,6,"Low"
"863","Argentina","AR",-63.616672,-38.416097,"male",1,3530454,7918,4,"Low"
"864","Argentina","AR",-63.616672,-38.416097,"female",1,3414627,7918,4,"Low"
"865","Argentina","AR",-63.616672,-38.416097,"male",6,646185,9843,6,"High"
"866","Argentina","AR",-63.616672,-38.416097,"male",2,3410092,9843,5,"High"
"867","Argentina","AR",-63.616672,-38.416097,"male",5,2630686,9843,6,"High"
"868","Argentina","AR",-63.616672,-38.416097,"male",3,3172743,9843,3,"High"
"869","Argentina","AR",-63.616672,-38.416097,"male",4,4496672,9843,1,"High"
"870","Argentina","AR",-63.616672,-38.416097,"female",2,3319037,9843,5,"Low"
"871","Argentina","AR",-63.616672,-38.416097,"female",4,4660022,9843,1,"Low"
"872","Argentina","AR",-63.616672,-38.416097,"female",5,3088727,9843,6,"Low"
"873","Argentina","AR",-63.616672,-38.416097,"female",6,1188016,9843,6,"Low"
"874","Argentina","AR",-63.616672,-38.416097,"female",3,3159967,9843,3,"Low"
"875","Argentina","AR",-63.616672,-38.416097,"male",1,3539110,9843,4,"Low"
"876","Argentina","AR",-63.616672,-38.416097,"female",1,3422263,9843,4,"Low"
"877","Argentina","AR",-63.616672,-38.416097,"male",6,653486,8961,6,"High"
"878","Argentina","AR",-63.616672,-38.416097,"male",2,3436265,8961,5,"High"
"879","Argentina","AR",-63.616672,-38.416097,"male",5,2683502,8961,6,"High"
"880","Argentina","AR",-63.616672,-38.416097,"male",3,3210244,8961,3,"High"
"881","Argentina","AR",-63.616672,-38.416097,"male",4,4566645,8961,1,"Low"
"882","Argentina","AR",-63.616672,-38.416097,"female",2,3342385,8961,5,"Low"
"883","Argentina","AR",-63.616672,-38.416097,"female",5,3148915,8961,6,"Low"
"884","Argentina","AR",-63.616672,-38.416097,"female",3,3189773,8961,3,"Low"
"885","Argentina","AR",-63.616672,-38.416097,"female",4,4726814,8961,1,"Low"
"886","Argentina","AR",-63.616672,-38.416097,"female",6,1211934,8961,6,"Low"
"887","Argentina","AR",-63.616672,-38.416097,"male",1,3553154,8961,4,"Low"
"888","Argentina","AR",-63.616672,-38.416097,"female",1,3434884,8961,4,"Low"
"889","Argentina","AR",-63.616672,-38.416097,"male",6,657096,11273,6,"High"
"890","Argentina","AR",-63.616672,-38.416097,"male",2,3455127,11273,5,"High"
"891","Argentina","AR",-63.616672,-38.416097,"male",3,3237957,11273,3,"High"
"892","Argentina","AR",-63.616672,-38.416097,"male",5,2740656,11273,6,"High"
"893","Argentina","AR",-63.616672,-38.416097,"male",4,4648068,11273,3,"Low"
"894","Argentina","AR",-63.616672,-38.416097,"female",2,3358103,11273,5,"Low"
"895","Argentina","AR",-63.616672,-38.416097,"female",4,4804030,11273,3,"Low"
"896","Argentina","AR",-63.616672,-38.416097,"female",3,3210247,11273,3,"Low"
"897","Argentina","AR",-63.616672,-38.416097,"female",5,3212253,11273,6,"Low"
"898","Argentina","AR",-63.616672,-38.416097,"female",6,1234182,11273,6,"Low"
"899","Argentina","AR",-63.616672,-38.416097,"male",1,3570316,11273,4,"Low"
"900","Argentina","AR",-63.616672,-38.416097,"female",1,3450419,11273,4,"Low"
"901","Argentina","AR",-63.616672,-38.416097,"male",6,674738,13946,6,"High"
"902","Argentina","AR",-63.616672,-38.416097,"male",2,3471151,13946,5,"High"
"903","Argentina","AR",-63.616672,-38.416097,"male",3,3258804,13946,5,"High"
"904","Argentina","AR",-63.616672,-38.416097,"male",5,2788575,13946,1,"High"
"905","Argentina","AR",-63.616672,-38.416097,"male",4,4738525,13946,3,"Low"
"906","Argentina","AR",-63.616672,-38.416097,"female",2,3372659,13946,5,"Low"
"907","Argentina","AR",-63.616672,-38.416097,"female",4,4893085,13946,3,"Low"
"908","Argentina","AR",-63.616672,-38.416097,"female",3,3224774,13946,5,"Low"
"909","Argentina","AR",-63.616672,-38.416097,"female",5,3268753,13946,1,"Low"
"910","Argentina","AR",-63.616672,-38.416097,"female",6,1260121,13946,6,"Low"
"911","Argentina","AR",-63.616672,-38.416097,"female",1,3472180,13946,4,"Low"
"912","Argentina","AR",-63.616672,-38.416097,"male",1,3592374,13946,4,"Low"
"913","Argentina","AR",-63.616672,-38.416097,"male",6,688560,14203,6,"High"
"914","Argentina","AR",-63.616672,-38.416097,"male",2,3480902,14203,5,"High"
"915","Argentina","AR",-63.616672,-38.416097,"male",3,3268154,14203,5,"High"
"916","Argentina","AR",-63.616672,-38.416097,"male",5,2839783,14203,1,"High"
"917","Argentina","AR",-63.616672,-38.416097,"male",4,4841057,14203,3,"Low"
"918","Argentina","AR",-63.616672,-38.416097,"female",2,3380770,14203,5,"Low"
"919","Argentina","AR",-63.616672,-38.416097,"female",4,4993138,14203,3,"Low"
"920","Argentina","AR",-63.616672,-38.416097,"female",5,3328463,14203,1,"Low"
"921","Argentina","AR",-63.616672,-38.416097,"female",3,3228400,14203,5,"Low"
"922","Argentina","AR",-63.616672,-38.416097,"female",6,1282726,14203,6,"Low"
"923","Argentina","AR",-63.616672,-38.416097,"male",1,3615254,14203,4,"Low"
"924","Argentina","AR",-63.616672,-38.416097,"female",1,3494571,14203,4,"Low"
"925","Argentina","AR",-63.616672,-38.416097,"male",6,699046,14206,6,"High"
"926","Argentina","AR",-63.616672,-38.416097,"male",2,3486661,14206,5,"High"
"927","Argentina","AR",-63.616672,-38.416097,"male",3,3271373,14206,5,"High"
"928","Argentina","AR",-63.616672,-38.416097,"male",5,2894129,14206,1,"High"
"929","Argentina","AR",-63.616672,-38.416097,"male",4,4950850,14206,3,"Low"
"930","Argentina","AR",-63.616672,-38.416097,"female",2,3384642,14206,5,"Low"
"931","Argentina","AR",-63.616672,-38.416097,"female",3,3226464,14206,5,"Low"
"932","Argentina","AR",-63.616672,-38.416097,"female",4,5099167,14206,3,"Low"
"933","Argentina","AR",-63.616672,-38.416097,"female",5,3390673,14206,1,"Low"
"934","Argentina","AR",-63.616672,-38.416097,"female",6,1303352,14206,6,"Low"
"935","Argentina","AR",-63.616672,-38.416097,"female",1,3515742,14206,4,"Low"
"936","Argentina","AR",-63.616672,-38.416097,"male",1,3637026,14206,4,"Low"
"937","Argentina","AR",-63.616672,-38.416097,"male",6,706897,13400,6,"High"
"938","Argentina","AR",-63.616672,-38.416097,"male",2,3492454,13400,5,"High"
"939","Argentina","AR",-63.616672,-38.416097,"male",3,3276955,13400,5,"High"
"940","Argentina","AR",-63.616672,-38.416097,"male",5,2951616,13400,1,"High"
"941","Argentina","AR",-63.616672,-38.416097,"male",4,5060862,13400,3,"Low"
"942","Argentina","AR",-63.616672,-38.416097,"female",2,3388324,13400,5,"Low"
"943","Argentina","AR",-63.616672,-38.416097,"female",4,5203634,13400,3,"Low"
"944","Argentina","AR",-63.616672,-38.416097,"female",3,3227239,13400,5,"Low"
"945","Argentina","AR",-63.616672,-38.416097,"female",5,3454994,13400,1,"Low"
"946","Argentina","AR",-63.616672,-38.416097,"female",6,1323654,13400,6,"Low"
"947","Argentina","AR",-63.616672,-38.416097,"female",1,3533961,13400,4,"Low"
"948","Argentina","AR",-63.616672,-38.416097,"male",1,3655965,13400,4,"Low"
"949","Argentina","AR",-63.616672,-38.416097,"male",6,712691,14981,6,"High"
"950","Argentina","AR",-63.616672,-38.416097,"male",2,3500580,14981,5,"High"
"951","Argentina","AR",-63.616672,-38.416097,"male",5,3011963,14981,1,"High"
"952","Argentina","AR",-63.616672,-38.416097,"male",3,3289927,14981,5,"High"
"953","Argentina","AR",-63.616672,-38.416097,"male",4,5166179,14981,3,"Low"
"954","Argentina","AR",-63.616672,-38.416097,"female",2,3394201,14981,5,"Low"
"955","Argentina","AR",-63.616672,-38.416097,"female",5,3520779,14981,1,"Low"
"956","Argentina","AR",-63.616672,-38.416097,"female",3,3235582,14981,5,"Low"
"957","Argentina","AR",-63.616672,-38.416097,"female",4,5301368,14981,3,"Low"
"958","Argentina","AR",-63.616672,-38.416097,"female",6,1344980,14981,6,"Low"
"959","Argentina","AR",-63.616672,-38.416097,"male",1,3672155,14981,4,"Low"
"960","Argentina","AR",-63.616672,-38.416097,"female",1,3549219,14981,4,"Low"
"961","Armenia","AM",45.038189,40.069099,"male",4,332700,756,6,"Low"
"962","Armenia","AM",45.038189,40.069099,"male",6,26900,756,2,"Low"
"963","Armenia","AM",45.038189,40.069099,"male",5,183800,756,2,"Low"
"964","Armenia","AM",45.038189,40.069099,"male",3,307100,756,1,"Low"
"965","Armenia","AM",45.038189,40.069099,"female",4,358000,756,6,"Low"
"966","Armenia","AM",45.038189,40.069099,"male",2,272500,756,3,"Low"
"967","Armenia","AM",45.038189,40.069099,"female",5,224100,756,2,"Low"
"968","Armenia","AM",45.038189,40.069099,"female",6,48900,756,2,"Low"
"969","Armenia","AM",45.038189,40.069099,"female",3,320700,756,1,"Low"
"970","Armenia","AM",45.038189,40.069099,"female",2,258500,756,3,"Low"
"971","Armenia","AM",45.038189,40.069099,"female",1,316900,756,3,"Low"
"972","Armenia","AM",45.038189,40.069099,"male",1,333600,756,3,"Low"
"973","Armenia","AM",45.038189,40.069099,"male",6,28800,640,2,"High"
"974","Armenia","AM",45.038189,40.069099,"male",3,313800,640,1,"Low"
"975","Armenia","AM",45.038189,40.069099,"female",5,247900,640,6,"Low"
"976","Armenia","AM",45.038189,40.069099,"male",5,203100,640,6,"Low"
"977","Armenia","AM",45.038189,40.069099,"male",4,348500,640,1,"Low"
"978","Armenia","AM",45.038189,40.069099,"female",6,52900,640,2,"Low"
"979","Armenia","AM",45.038189,40.069099,"female",4,396300,640,1,"Low"
"980","Armenia","AM",45.038189,40.069099,"male",2,295300,640,3,"Low"
"981","Armenia","AM",45.038189,40.069099,"female",3,342100,640,1,"Low"
"982","Armenia","AM",45.038189,40.069099,"female",2,286400,640,3,"Low"
"983","Armenia","AM",45.038189,40.069099,"female",1,349500,640,5,"Low"
"984","Armenia","AM",45.038189,40.069099,"male",1,366200,640,5,"Low"
"985","Armenia","AM",45.038189,40.069099,"male",6,28200,385,2,"Low"
"986","Armenia","AM",45.038189,40.069099,"male",5,215100,385,6,"Low"
"987","Armenia","AM",45.038189,40.069099,"male",4,360400,385,1,"Low"
"988","Armenia","AM",45.038189,40.069099,"male",3,312600,385,1,"Low"
"989","Armenia","AM",45.038189,40.069099,"female",5,263400,385,6,"Low"
"990","Armenia","AM",45.038189,40.069099,"female",6,53400,385,2,"Low"
"991","Armenia","AM",45.038189,40.069099,"male",2,300300,385,3,"Low"
"992","Armenia","AM",45.038189,40.069099,"female",4,410800,385,1,"Low"
"993","Armenia","AM",45.038189,40.069099,"female",2,290100,385,3,"Low"
"994","Armenia","AM",45.038189,40.069099,"female",3,340900,385,1,"Low"
